JAK3, Signaling pathways regulating pluripotency of stem cells,hsa04550
JAK3, JAK-STAT signaling pathway,hsa04630
JAK3, Th1 and Th2 cell differentiation,hsa04658
JAK3, Th17 cell differentiation,hsa04659
JAK3, Hepatitis B,hsa05161
JAK3, Measles,hsa05162
JAK3, Human T-cell leukemia virus 1 infection,hsa05166
JAK3, Epstein-Barr virus infection,hsa05169
JAK3, Pathways in cancer,hsa05200
JAK3, Viral carcinogenesis,hsa05203
JAK3, Non-small cell lung cancer,hsa05223
JAK3, Primary immunodeficiency,hsa05340
SHOC2, Ras signaling pathway,hsa04014
WASHC3, Endocytosis,hsa04144
ZNF347, Herpes simplex virus 1 infection,hsa05168
CMPK2, Pyrimidine metabolism,hsa00240
CMPK2, Metabolic pathways,hsa01100
CMPK2, Biosynthesis of cofactors,hsa01240
AVPR1A, Calcium signaling pathway,hsa04020
AVPR1A, Phospholipase D signaling pathway,hsa04072
AVPR1A, Neuroactive ligand-receptor interaction,hsa04080
AVPR1A, Vascular smooth muscle contraction,hsa04270
PRKAR1A, Insulin signaling pathway,hsa04910
CA5A, Nitrogen metabolism,hsa00910
CA5A, Metabolic pathways,hsa01100
MLH3, Mismatch repair,hsa03430
SH2D1A, Natural killer cell mediated cytotoxicity,hsa04650
AK3, Purine metabolism,hsa00230
AK3, Thiamine metabolism,hsa00730
AK3, Metabolic pathways,hsa01100
AK3, Biosynthesis of cofactors,hsa01240
PRKAA1, FoxO signaling pathway,hsa04068
PRKAA1, Autophagy - animal,hsa04140
PRKAA1, mTOR signaling pathway,hsa04150
PRKAA1, PI3K-Akt signaling pathway,hsa04151
PRKAA1, AMPK signaling pathway,hsa04152
PRKAA1, Longevity regulating pathway,hsa04211
PRKAA1, Longevity regulating pathway - multiple species,hsa04213
PRKAA1, Apelin signaling pathway,hsa04371
PRKAA1, Tight junction,hsa04530
PRKAA1, Circadian rhythm,hsa04710
PRKAA1, Thermogenesis,hsa04714
PRKAA1, Insulin signaling pathway,hsa04910
PRKAA1, Adipocytokine signaling pathway,hsa04920
PRKAA1, Oxytocin signaling pathway,hsa04921
PRKAA1, Glucagon signaling pathway,hsa04922
PRKAA1, Insulin resistance,hsa04931
PRKAA1, Non-alcoholic fatty liver disease,hsa04932
PRKAA1, Hypertrophic cardiomyopathy,hsa05410
PRKAA1, Fluid shear stress and atherosclerosis,hsa05418
XYLT2, Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,hsa00532
XYLT2, Glycosaminoglycan biosynthesis - heparan sulfate / heparin,hsa00534
XYLT2, Metabolic pathways,hsa01100
TAB2, MAPK signaling pathway,hsa04010
TAB2, NF-kappa B signaling pathway,hsa04064
TAB2, Osteoclast differentiation,hsa04380
TAB2, Toll-like receptor signaling pathway,hsa04620
TAB2, NOD-like receptor signaling pathway,hsa04621
TAB2, IL-17 signaling pathway,hsa04657
TAB2, TNF signaling pathway,hsa04668
TAB2, Pathogenic Escherichia coli infection,hsa05130
TAB2, Shigellosis,hsa05131
TAB2, Salmonella infection,hsa05132
TAB2, Yersinia infection,hsa05135
TAB2, Leishmaniasis,hsa05140
TAB2, Toxoplasmosis,hsa05145
TAB2, Hepatitis B,hsa05161
TAB2, Measles,hsa05162
TAB2, Herpes simplex virus 1 infection,hsa05168
TAB2, Epstein-Barr virus infection,hsa05169
TAB2, Human immunodeficiency virus 1 infection,hsa05170
TAB2, Coronavirus disease - COVID-19,hsa05171
TAB2, Lipid and atherosclerosis,hsa05417
WWP1, Ubiquitin mediated proteolysis,hsa04120
WWP1, Endocytosis,hsa04144
GPD1L, Glycerophospholipid metabolism,hsa00564
LEPR, Cytokine-cytokine receptor interaction,hsa04060
LEPR, Neuroactive ligand-receptor interaction,hsa04080
LEPR, AMPK signaling pathway,hsa04152
LEPR, JAK-STAT signaling pathway,hsa04630
LEPR, Adipocytokine signaling pathway,hsa04920
LEPR, Non-alcoholic fatty liver disease,hsa04932
SNX18, Salmonella infection,hsa05132
DAPP1, B cell receptor signaling pathway,hsa04662
HIPK3, Cellular senescence,hsa04218
COL4A2, PI3K-Akt signaling pathway,hsa04151
COL4A2, Focal adhesion,hsa04510
COL4A2, ECM-receptor interaction,hsa04512
COL4A2, Relaxin signaling pathway,hsa04926
COL4A2, AGE-RAGE signaling pathway in diabetic complications,hsa04933
COL4A2, Protein digestion and absorption,hsa04974
COL4A2, Amoebiasis,hsa05146
COL4A2, Human papillomavirus infection,hsa05165
COL4A2, Pathways in cancer,hsa05200
COL4A2, Small cell lung cancer,hsa05222
TRAM1, Endocrine resistance,hsa01522
TRAM1, Estrogen signaling pathway,hsa04915
TRAM1, Thyroid hormone signaling pathway,hsa04919
TRAM1, Pathways in cancer,hsa05200
TRAM1, Breast cancer,hsa05224
RSAD2, Hepatitis C,hsa05160
RSAD2, Influenza A,hsa05164
SYNPO, Tight junction,hsa04530
MECOM, Lysine degradation,hsa00310
MECOM, Metabolic pathways,hsa01100
MECOM, MAPK signaling pathway,hsa04010
MECOM, Pathways in cancer,hsa05200
MECOM, Chronic myeloid leukemia,hsa05220
COL4A1, PI3K-Akt signaling pathway,hsa04151
COL4A1, Focal adhesion,hsa04510
COL4A1, ECM-receptor interaction,hsa04512
COL4A1, Relaxin signaling pathway,hsa04926
COL4A1, AGE-RAGE signaling pathway in diabetic complications,hsa04933
COL4A1, Protein digestion and absorption,hsa04974
COL4A1, Amoebiasis,hsa05146
COL4A1, Human papillomavirus infection,hsa05165
COL4A1, Pathways in cancer,hsa05200
COL4A1, Small cell lung cancer,hsa05222
MAPK10, Endocrine resistance,hsa01522
MAPK10, MAPK signaling pathway,hsa04010
MAPK10, ErbB signaling pathway,hsa04012
MAPK10, Ras signaling pathway,hsa04014
MAPK10, cAMP signaling pathway,hsa04024
MAPK10, FoxO signaling pathway,hsa04068
MAPK10, Sphingolipid signaling pathway,hsa04071
MAPK10, Mitophagy - animal,hsa04137
MAPK10, Autophagy - animal,hsa04140
MAPK10, Protein processing in endoplasmic reticulum,hsa04141
MAPK10, Apoptosis,hsa04210
MAPK10, Apoptosis - multiple species,hsa04215
MAPK10, Necroptosis,hsa04217
MAPK10, Wnt signaling pathway,hsa04310
MAPK10, Osteoclast differentiation,hsa04380
MAPK10, Focal adhesion,hsa04510
MAPK10, Tight junction,hsa04530
MAPK10, Toll-like receptor signaling pathway,hsa04620
MAPK10, NOD-like receptor signaling pathway,hsa04621
MAPK10, RIG-I-like receptor signaling pathway,hsa04622
MAPK10, C-type lectin receptor signaling pathway,hsa04625
MAPK10, IL-17 signaling pathway,hsa04657
MAPK10, Th1 and Th2 cell differentiation,hsa04658
MAPK10, Th17 cell differentiation,hsa04659
MAPK10, T cell receptor signaling pathway,hsa04660
MAPK10, Fc epsilon RI signaling pathway,hsa04664
MAPK10, TNF signaling pathway,hsa04668
MAPK10, Neurotrophin signaling pathway,hsa04722
MAPK10, Retrograde endocannabinoid signaling,hsa04723
MAPK10, Dopaminergic synapse,hsa04728
MAPK10, Inflammatory mediator regulation of TRP channels,hsa04750
MAPK10, Insulin signaling pathway,hsa04910
MAPK10, GnRH signaling pathway,hsa04912
MAPK10, Progesterone-mediated oocyte maturation,hsa04914
MAPK10, Prolactin signaling pathway,hsa04917
MAPK10, Adipocytokine signaling pathway,hsa04920
MAPK10, Relaxin signaling pathway,hsa04926
MAPK10, Type II diabetes mellitus,hsa04930
MAPK10, Insulin resistance,hsa04931
MAPK10, Non-alcoholic fatty liver disease,hsa04932
MAPK10, AGE-RAGE signaling pathway in diabetic complications,hsa04933
MAPK10," Growth hormone synthesis, secretion and action",hsa04935
MAPK10, Alzheimer disease,hsa05010
MAPK10, Parkinson disease,hsa05012
MAPK10, Huntington disease,hsa05016
MAPK10, Spinocerebellar ataxia,hsa05017
MAPK10, Prion disease,hsa05020
MAPK10, Pathways of neurodegeneration - multiple diseases,hsa05022
MAPK10, Epithelial cell signaling in Helicobacter pylori infection,hsa05120
MAPK10, Pathogenic Escherichia coli infection,hsa05130
MAPK10, Shigellosis,hsa05131
MAPK10, Salmonella infection,hsa05132
MAPK10, Pertussis,hsa05133
MAPK10, Yersinia infection,hsa05135
MAPK10, Chagas disease,hsa05142
MAPK10, Toxoplasmosis,hsa05145
MAPK10, Tuberculosis,hsa05152
MAPK10, Hepatitis B,hsa05161
MAPK10, Measles,hsa05162
MAPK10, Human T-cell leukemia virus 1 infection,hsa05166
MAPK10, Kaposi sarcoma-associated herpesvirus infection,hsa05167
MAPK10, Epstein-Barr virus infection,hsa05169
MAPK10, Human immunodeficiency virus 1 infection,hsa05170
MAPK10, Coronavirus disease - COVID-19,hsa05171
MAPK10, Pathways in cancer,hsa05200
MAPK10, Colorectal cancer,hsa05210
MAPK10, Pancreatic cancer,hsa05212
MAPK10, Choline metabolism in cancer,hsa05231
MAPK10, Diabetic cardiomyopathy,hsa05415
MAPK10, Lipid and atherosclerosis,hsa05417
MAPK10, Fluid shear stress and atherosclerosis,hsa05418
ABRAXAS1, Homologous recombination,hsa03440
COL25A1, Protein digestion and absorption,hsa04974
NDUFA5, Oxidative phosphorylation,hsa00190
NDUFA5, Metabolic pathways,hsa01100
NDUFA5, Thermogenesis,hsa04714
NDUFA5, Retrograde endocannabinoid signaling,hsa04723
NDUFA5, Non-alcoholic fatty liver disease,hsa04932
NDUFA5, Alzheimer disease,hsa05010
NDUFA5, Parkinson disease,hsa05012
NDUFA5, Amyotrophic lateral sclerosis,hsa05014
NDUFA5, Huntington disease,hsa05016
NDUFA5, Prion disease,hsa05020
NDUFA5, Pathways of neurodegeneration - multiple diseases,hsa05022
NDUFA5, Diabetic cardiomyopathy,hsa05415
ACADM, Fatty acid degradation,hsa00071
ACADM," Valine, leucine and isoleucine degradation",hsa00280
ACADM, Metabolic pathways,hsa01100
ACADM, Fatty acid metabolism,hsa01212
ACADM, PPAR signaling pathway,hsa03320
DPYD, Pyrimidine metabolism,hsa00240
DPYD, beta-Alanine metabolism,hsa00410
DPYD, Pantothenate and CoA biosynthesis,hsa00770
DPYD, Drug metabolism - other enzymes,hsa00983
DPYD, Metabolic pathways,hsa01100
RAB4A, Endocytosis,hsa04144
CD226, Cell adhesion molecules,hsa04514
NCOA2, Estrogen signaling pathway,hsa04915
NCOA2, Thyroid hormone signaling pathway,hsa04919
PCGF5, Signaling pathways regulating pluripotency of stem cells,hsa04550
NCBP2L, RNA transport,hsa03013
NCBP2L, mRNA surveillance pathway,hsa03015
NCBP2L, Spliceosome,hsa03040
HSD17B3, Steroid hormone biosynthesis,hsa00140
HSD17B3, Metabolic pathways,hsa01100
MAP1LC3B, Ferroptosis,hsa04216
F2R, Rap1 signaling pathway,hsa04015
F2R, Calcium signaling pathway,hsa04020
F2R, cAMP signaling pathway,hsa04024
F2R, Phospholipase D signaling pathway,hsa04072
F2R, Neuroactive ligand-receptor interaction,hsa04080
F2R, PI3K-Akt signaling pathway,hsa04151
F2R, Complement and coagulation cascades,hsa04610
F2R, Platelet activation,hsa04611
F2R, Regulation of actin cytoskeleton,hsa04810
F2R, Pathogenic Escherichia coli infection,hsa05130
F2R, Pathways in cancer,hsa05200
MYLK, Calcium signaling pathway,hsa04020
MYLK, cGMP-PKG signaling pathway,hsa04022
MYLK, Vascular smooth muscle contraction,hsa04270
MYLK, Apelin signaling pathway,hsa04371
MYLK, Focal adhesion,hsa04510
MYLK, Platelet activation,hsa04611
MYLK, Regulation of actin cytoskeleton,hsa04810
MYLK, Oxytocin signaling pathway,hsa04921
MYLK, Gastric acid secretion,hsa04971
P2RX4, Calcium signaling pathway,hsa04020
P2RX4, Neuroactive ligand-receptor interaction,hsa04080
SRSF8, Spliceosome,hsa03040
SRSF8, Herpes simplex virus 1 infection,hsa05168
HIPK2, Cellular senescence,hsa04218
ALDH1A2, Retinol metabolism,hsa00830
ALDH1A2, Metabolic pathways,hsa01100
CYCS, Platinum drug resistance,hsa01524
CYCS, p53 signaling pathway,hsa04115
CYCS, Apoptosis,hsa04210
CYCS, Apoptosis - multiple species,hsa04215
CYCS, Non-alcoholic fatty liver disease,hsa04932
CYCS, Alzheimer disease,hsa05010
CYCS, Parkinson disease,hsa05012
CYCS, Amyotrophic lateral sclerosis,hsa05014
CYCS, Huntington disease,hsa05016
CYCS, Spinocerebellar ataxia,hsa05017
CYCS, Prion disease,hsa05020
CYCS, Pathways of neurodegeneration - multiple diseases,hsa05022
CYCS, Pathogenic Escherichia coli infection,hsa05130
CYCS, Shigellosis,hsa05131
CYCS, Salmonella infection,hsa05132
CYCS, Legionellosis,hsa05134
CYCS, Toxoplasmosis,hsa05145
CYCS, Tuberculosis,hsa05152
CYCS, Hepatitis C,hsa05160
CYCS, Hepatitis B,hsa05161
CYCS, Measles,hsa05162
CYCS, Human cytomegalovirus infection,hsa05163
CYCS, Influenza A,hsa05164
CYCS, Kaposi sarcoma-associated herpesvirus infection,hsa05167
CYCS, Herpes simplex virus 1 infection,hsa05168
CYCS, Epstein-Barr virus infection,hsa05169
CYCS, Human immunodeficiency virus 1 infection,hsa05170
CYCS, Pathways in cancer,hsa05200
CYCS, Colorectal cancer,hsa05210
CYCS, Small cell lung cancer,hsa05222
CYCS, Viral myocarditis,hsa05416
CYCS, Lipid and atherosclerosis,hsa05417
HIST1H2BF, Neutrophil extracellular trap formation,hsa04613
HIST1H2BF, Alcoholism,hsa05034
HIST1H2BF, Viral carcinogenesis,hsa05203
HIST1H2BF, Systemic lupus erythematosus,hsa05322
DNAH12, Amyotrophic lateral sclerosis,hsa05014
DNAH12, Huntington disease,hsa05016
DNAH12, Pathways of neurodegeneration - multiple diseases,hsa05022
SRP9, Protein export,hsa03060
TAPBP, Antigen processing and presentation,hsa04612
TAPBP, Human cytomegalovirus infection,hsa05163
TAPBP, Herpes simplex virus 1 infection,hsa05168
TAPBP, Epstein-Barr virus infection,hsa05169
TAPBP, Human immunodeficiency virus 1 infection,hsa05170
TNFSF4, Cytokine-cytokine receptor interaction,hsa04060
PIK3R1, EGFR tyrosine kinase inhibitor resistance,hsa01521
PIK3R1, Endocrine resistance,hsa01522
PIK3R1, Platinum drug resistance,hsa01524
PIK3R1, ErbB signaling pathway,hsa04012
PIK3R1, Ras signaling pathway,hsa04014
PIK3R1, Rap1 signaling pathway,hsa04015
PIK3R1, cAMP signaling pathway,hsa04024
PIK3R1, Chemokine signaling pathway,hsa04062
PIK3R1, HIF-1 signaling pathway,hsa04066
PIK3R1, FoxO signaling pathway,hsa04068
PIK3R1, Phosphatidylinositol signaling system,hsa04070
PIK3R1, Sphingolipid signaling pathway,hsa04071
PIK3R1, Phospholipase D signaling pathway,hsa04072
PIK3R1, Autophagy - animal,hsa04140
PIK3R1, mTOR signaling pathway,hsa04150
PIK3R1, PI3K-Akt signaling pathway,hsa04151
PIK3R1, AMPK signaling pathway,hsa04152
PIK3R1, Apoptosis,hsa04210
PIK3R1, Longevity regulating pathway,hsa04211
PIK3R1, Longevity regulating pathway - multiple species,hsa04213
PIK3R1, Cellular senescence,hsa04218
PIK3R1, Axon guidance,hsa04360
PIK3R1, VEGF signaling pathway,hsa04370
PIK3R1, Osteoclast differentiation,hsa04380
PIK3R1, Focal adhesion,hsa04510
PIK3R1, Signaling pathways regulating pluripotency of stem cells,hsa04550
PIK3R1, Platelet activation,hsa04611
PIK3R1, Neutrophil extracellular trap formation,hsa04613
PIK3R1, Toll-like receptor signaling pathway,hsa04620
PIK3R1, C-type lectin receptor signaling pathway,hsa04625
PIK3R1, JAK-STAT signaling pathway,hsa04630
PIK3R1, Natural killer cell mediated cytotoxicity,hsa04650
PIK3R1, T cell receptor signaling pathway,hsa04660
PIK3R1, B cell receptor signaling pathway,hsa04662
PIK3R1, Fc epsilon RI signaling pathway,hsa04664
PIK3R1, Fc gamma R-mediated phagocytosis,hsa04666
PIK3R1, TNF signaling pathway,hsa04668
PIK3R1, Leukocyte transendothelial migration,hsa04670
PIK3R1, Neurotrophin signaling pathway,hsa04722
PIK3R1, Cholinergic synapse,hsa04725
PIK3R1, Inflammatory mediator regulation of TRP channels,hsa04750
PIK3R1, Regulation of actin cytoskeleton,hsa04810
PIK3R1, Insulin signaling pathway,hsa04910
PIK3R1, Progesterone-mediated oocyte maturation,hsa04914
PIK3R1, Estrogen signaling pathway,hsa04915
PIK3R1, Prolactin signaling pathway,hsa04917
PIK3R1, Thyroid hormone signaling pathway,hsa04919
PIK3R1, Regulation of lipolysis in adipocytes,hsa04923
PIK3R1, Relaxin signaling pathway,hsa04926
PIK3R1, GnRH secretion,hsa04929
PIK3R1, Type II diabetes mellitus,hsa04930
PIK3R1, Insulin resistance,hsa04931
PIK3R1, Non-alcoholic fatty liver disease,hsa04932
PIK3R1, AGE-RAGE signaling pathway in diabetic complications,hsa04933
PIK3R1," Growth hormone synthesis, secretion and action",hsa04935
PIK3R1, Aldosterone-regulated sodium reabsorption,hsa04960
PIK3R1, Carbohydrate digestion and absorption,hsa04973
PIK3R1, Alzheimer disease,hsa05010
PIK3R1, Spinocerebellar ataxia,hsa05017
PIK3R1, Prion disease,hsa05020
PIK3R1, Bacterial invasion of epithelial cells,hsa05100
PIK3R1, Shigellosis,hsa05131
PIK3R1, Yersinia infection,hsa05135
PIK3R1, Chagas disease,hsa05142
PIK3R1, Amoebiasis,hsa05146
PIK3R1, Hepatitis C,hsa05160
PIK3R1, Hepatitis B,hsa05161
PIK3R1, Measles,hsa05162
PIK3R1, Human cytomegalovirus infection,hsa05163
PIK3R1, Influenza A,hsa05164
PIK3R1, Human papillomavirus infection,hsa05165
PIK3R1, Human T-cell leukemia virus 1 infection,hsa05166
PIK3R1, Kaposi sarcoma-associated herpesvirus infection,hsa05167
PIK3R1, Herpes simplex virus 1 infection,hsa05168
PIK3R1, Epstein-Barr virus infection,hsa05169
PIK3R1, Human immunodeficiency virus 1 infection,hsa05170
PIK3R1, Coronavirus disease - COVID-19,hsa05171
PIK3R1, Pathways in cancer,hsa05200
PIK3R1, Viral carcinogenesis,hsa05203
PIK3R1, Proteoglycans in cancer,hsa05205
PIK3R1, MicroRNAs in cancer,hsa05206
PIK3R1, Colorectal cancer,hsa05210
PIK3R1, Renal cell carcinoma,hsa05211
PIK3R1, Pancreatic cancer,hsa05212
PIK3R1, Endometrial cancer,hsa05213
PIK3R1, Glioma,hsa05214
PIK3R1, Prostate cancer,hsa05215
PIK3R1, Melanoma,hsa05218
PIK3R1, Chronic myeloid leukemia,hsa05220
PIK3R1, Acute myeloid leukemia,hsa05221
PIK3R1, Small cell lung cancer,hsa05222
PIK3R1, Non-small cell lung cancer,hsa05223
PIK3R1, Breast cancer,hsa05224
PIK3R1, Hepatocellular carcinoma,hsa05225
PIK3R1, Gastric cancer,hsa05226
PIK3R1, Central carbon metabolism in cancer,hsa05230
PIK3R1, Choline metabolism in cancer,hsa05231
PIK3R1, PD-L1 expression and PD-1 checkpoint pathway in cancer,hsa05235
PIK3R1, Diabetic cardiomyopathy,hsa05415
PIK3R1, Lipid and atherosclerosis,hsa05417
PIK3R1, Fluid shear stress and atherosclerosis,hsa05418
ZEB2, MicroRNAs in cancer,hsa05206
ATP5F1D, Oxidative phosphorylation,hsa00190
ATP5F1D, Metabolic pathways,hsa01100
ATP5F1D, Thermogenesis,hsa04714
ATP5F1D, Alzheimer disease,hsa05010
ATP5F1D, Parkinson disease,hsa05012
ATP5F1D, Amyotrophic lateral sclerosis,hsa05014
ATP5F1D, Huntington disease,hsa05016
ATP5F1D, Prion disease,hsa05020
ATP5F1D, Pathways of neurodegeneration - multiple diseases,hsa05022
ATP5F1D, Diabetic cardiomyopathy,hsa05415
SEC31A, Protein processing in endoplasmic reticulum,hsa04141
SOCS5, JAK-STAT signaling pathway,hsa04630
SOCS5, Prolactin signaling pathway,hsa04917
IMPA1, Inositol phosphate metabolism,hsa00562
IMPA1, Metabolic pathways,hsa01100
IMPA1, Phosphatidylinositol signaling system,hsa04070
SLC18A3, Synaptic vesicle cycle,hsa04721
SLC18A3, Cholinergic synapse,hsa04725
HLA-DRA, Phagosome,hsa04145
HLA-DRA, Cell adhesion molecules,hsa04514
HLA-DRA, Antigen processing and presentation,hsa04612
HLA-DRA, Hematopoietic cell lineage,hsa04640
HLA-DRA, Th1 and Th2 cell differentiation,hsa04658
HLA-DRA, Th17 cell differentiation,hsa04659
HLA-DRA, Intestinal immune network for IgA production,hsa04672
HLA-DRA, Type I diabetes mellitus,hsa04940
HLA-DRA, Leishmaniasis,hsa05140
HLA-DRA, Toxoplasmosis,hsa05145
HLA-DRA, Staphylococcus aureus infection,hsa05150
HLA-DRA, Tuberculosis,hsa05152
HLA-DRA, Influenza A,hsa05164
HLA-DRA, Human T-cell leukemia virus 1 infection,hsa05166
HLA-DRA, Herpes simplex virus 1 infection,hsa05168
HLA-DRA, Epstein-Barr virus infection,hsa05169
HLA-DRA, Asthma,hsa05310
HLA-DRA, Autoimmune thyroid disease,hsa05320
HLA-DRA, Inflammatory bowel disease,hsa05321
HLA-DRA, Systemic lupus erythematosus,hsa05322
HLA-DRA, Rheumatoid arthritis,hsa05323
HLA-DRA, Allograft rejection,hsa05330
HLA-DRA, Graft-versus-host disease,hsa05332
HLA-DRA, Viral myocarditis,hsa05416
PDE5A, Purine metabolism,hsa00230
PDE5A, Metabolic pathways,hsa01100
PDE5A, cGMP-PKG signaling pathway,hsa04022
FYB1, Rap1 signaling pathway,hsa04015
FYB1, Yersinia infection,hsa05135
TP53I3, p53 signaling pathway,hsa04115
CTSD, Sphingolipid signaling pathway,hsa04071
CTSD, Autophagy - animal,hsa04140
CTSD, Lysosome,hsa04142
CTSD, Apoptosis,hsa04210
CTSD, Estrogen signaling pathway,hsa04915
CTSD, Tuberculosis,hsa05152
CTSD, Diabetic cardiomyopathy,hsa05415
MBP, Phagosome,hsa04145
MBP, Complement and coagulation cascades,hsa04610
MBP, Staphylococcus aureus infection,hsa05150
MBP, Coronavirus disease - COVID-19,hsa05171
TYMP, Pyrimidine metabolism,hsa00240
TYMP, Drug metabolism - other enzymes,hsa00983
TYMP, Metabolic pathways,hsa01100
TYMP, Bladder cancer,hsa05219
STAT3, EGFR tyrosine kinase inhibitor resistance,hsa01521
STAT3, Chemokine signaling pathway,hsa04062
STAT3, HIF-1 signaling pathway,hsa04066
STAT3, FoxO signaling pathway,hsa04068
STAT3, Necroptosis,hsa04217
STAT3, Signaling pathways regulating pluripotency of stem cells,hsa04550
STAT3, JAK-STAT signaling pathway,hsa04630
STAT3, Th17 cell differentiation,hsa04659
STAT3, Prolactin signaling pathway,hsa04917
STAT3, Adipocytokine signaling pathway,hsa04920
STAT3, Insulin resistance,hsa04931
STAT3, AGE-RAGE signaling pathway in diabetic complications,hsa04933
STAT3," Growth hormone synthesis, secretion and action",hsa04935
STAT3, Toxoplasmosis,hsa05145
STAT3, Hepatitis C,hsa05160
STAT3, Hepatitis B,hsa05161
STAT3, Measles,hsa05162
STAT3, Human cytomegalovirus infection,hsa05163
STAT3, Kaposi sarcoma-associated herpesvirus infection,hsa05167
STAT3, Epstein-Barr virus infection,hsa05169
STAT3, Coronavirus disease - COVID-19,hsa05171
STAT3, Pathways in cancer,hsa05200
STAT3, Viral carcinogenesis,hsa05203
STAT3, Proteoglycans in cancer,hsa05205
STAT3, MicroRNAs in cancer,hsa05206
STAT3, Pancreatic cancer,hsa05212
STAT3, Acute myeloid leukemia,hsa05221
STAT3, Non-small cell lung cancer,hsa05223
STAT3, PD-L1 expression and PD-1 checkpoint pathway in cancer,hsa05235
STAT3, Inflammatory bowel disease,hsa05321
STAT3, Lipid and atherosclerosis,hsa05417
LPAR2, Rap1 signaling pathway,hsa04015
LPAR2, Phospholipase D signaling pathway,hsa04072
LPAR2, Neuroactive ligand-receptor interaction,hsa04080
LPAR2, PI3K-Akt signaling pathway,hsa04151
LPAR2, Regulation of actin cytoskeleton,hsa04810
LPAR2, Pathogenic Escherichia coli infection,hsa05130
LPAR2, Pathways in cancer,hsa05200
GTF2F1, Basal transcription factors,hsa03022
FLNB, MAPK signaling pathway,hsa04010
FLNB, Focal adhesion,hsa04510
FLNB, Salmonella infection,hsa05132
FLNB, Proteoglycans in cancer,hsa05205
LIG4, Non-homologous end-joining,hsa03450
RBCK1, Necroptosis,hsa04217
RBCK1, NOD-like receptor signaling pathway,hsa04621
RBCK1, Shigellosis,hsa05131
NDUFS8, Oxidative phosphorylation,hsa00190
NDUFS8, Metabolic pathways,hsa01100
NDUFS8, Thermogenesis,hsa04714
NDUFS8, Retrograde endocannabinoid signaling,hsa04723
NDUFS8, Non-alcoholic fatty liver disease,hsa04932
NDUFS8, Alzheimer disease,hsa05010
NDUFS8, Parkinson disease,hsa05012
NDUFS8, Amyotrophic lateral sclerosis,hsa05014
NDUFS8, Huntington disease,hsa05016
NDUFS8, Prion disease,hsa05020
NDUFS8, Pathways of neurodegeneration - multiple diseases,hsa05022
NDUFS8, Diabetic cardiomyopathy,hsa05415
ALDH1A1, Retinol metabolism,hsa00830
ALDH1A1, Metabolic pathways,hsa01100
ZNF461, Herpes simplex virus 1 infection,hsa05168
PTDSS2, Glycerophospholipid metabolism,hsa00564
PTDSS2, Metabolic pathways,hsa01100
KAT6A, Signaling pathways regulating pluripotency of stem cells,hsa04550
